Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2014-01-06,16.929035186767578,17.018358926043,16.607528566448103,16.727354919085204,412610800
2014-01-07,16.80796241760254,16.992213061344355,16.741980644614284,16.94117093405386,317209200
2014-01-08,16.91440200805664,16.979760453544635,16.765943044215287,16.76967629282458,258529600
2014-01-09,16.698408126831055,17.020225542696924,16.66199315282743,17.018357255734166,279148800
2014-01-10,16.58698272705078,16.831613584331183,16.530026579909144,16.80142346874916,304976000
2014-01-13,16.67382049560547,16.88452635571707,16.491747295504773,16.492681438946438,378492800
2014-01-14,17.005598068237305,17.016179486905795,16.73388864567004,16.751318233505064,332561600
2014-01-15,17.347021102905273,17.43541234325356,17.169616968068077,17.227507263281325,391638800
2014-01-16,17.25023078918457,17.33115222193905,17.170241837815666,17.27046114737319,229278000
2014-01-17,16.827564239501953,17.182372403951053,16.803598980835098,17.164010341772332,426739600
2014-01-21,17.089008331298828,17.120130931105525,16.81978886721577,16.837529281002187,328526800
2014-01-22,17.16494369506836,17.344836047016887,17.04978646041023,17.146269144594434,379985200
2014-01-23,17.310287475585938,17.320247234745683,16.95641350936574,17.11607715849919,403239200
2014-01-24,16.995635986328125,17.29286477157414,16.954551963461842,17.242444301872084,429354800
2014-01-27,17.133520126342773,17.26735201435662,16.985684392428528,17.12013793484792,554878800
2014-01-28,15.764082908630371,16.02863172408451,15.626203639032006,15.834421265631418,1065523200
2014-01-29,15.585124015808105,15.791162564330403,15.518831386664814,15.684720035306055,502810000
2014-01-30,15.554923057556152,15.764074719145858,15.459063680018682,15.640824336034703,678501600
2014-01-31,15.580450057983398,15.609395209571034,15.361029386639627,15.411760693151985,464797200
2014-02-03,15.609397888183594,15.802365044489122,15.539993672498433,15.643012100943766,401464000
2014-02-04,15.835354804992676,15.856208482850013,15.647680015163722,15.743851938258546,376681200
2014-02-05,15.953624725341797,16.037346936174142,15.756301003672698,15.765949943176793,328344800
2014-02-06,16.046607971191406,16.077605844231968,15.89945084448908,15.969899187841756,257765200
2014-02-07,16.271100997924805,16.372858240657916,16.19908920899137,16.324328120604623,370280400
2014-02-10,16.562599182128906,16.656529219506268,16.218503962247368,16.239168102274952,345559200
2014-02-11,16.78083038330078,16.83687337805753,16.578566606842795,16.613321757995053,282256800
2014-02-12,16.779573440551758,16.89354222526183,16.695664470430334,16.81182374060022,308100800
2014-02-13,17.0460262298584,17.059175834577662,16.725725335556632,16.740127363207574,307398000
2014-02-14,17.032249450683594,17.09455791521909,16.945210229352348,16.984659047089014,272924400
2014-02-18,17.094865798950195,17.257675732705923,17.082966947300193,17.095178486591927,260251600
2014-02-19,16.82497787475586,17.1230478459732,16.730422450974608,17.0560440547456,313768000
2014-02-20,16.63022232055664,16.813385325497887,16.562905873876236,16.687832076070574,305858000
2014-02-21,16.44549560546875,16.737303347021378,16.42514415874308,16.681571384210876,278784800
2014-02-24,16.517507553100586,16.591713165771818,16.35688980712853,16.37974609897591,288909600
2014-02-25,16.34562110900879,16.58075719988737,16.312432743602784,16.57480944617167,231952000
2014-02-26,16.198156356811523,16.437676838519288,16.143364100683126,16.39415639020832,276217200
2014-02-27,16.52127456665039,16.556028052780576,16.15745318904233,16.19158129970039,301882000
2014-02-28,16.476491928100586,16.680319063750918,16.347494100369957,16.56541056918673,371968800
2014-03-03,16.524093627929688,16.614579113028146,16.369109184766717,16.388208220335972,238781200
2014-03-04,16.63304328918457,16.67687808014077,16.524398554964147,16.625530425718377,259140000
2014-03-05,16.668113708496094,16.742943044162267,16.566981822048287,16.623028160071097,200062800
2014-03-06,16.61770248413086,16.73323638533845,16.534731572359636,16.681574368206576,185488800
2014-03-07,16.607995986938477,16.65621341941049,16.470545537270283,16.628347435496423,220729600
2014-03-10,16.623023986816406,16.698480350998885,16.542243573004953,16.54287062030736,178584000
2014-03-11,16.78489875793457,16.867869679728553,16.675314269206424,16.76486166491044,279224400
2014-03-12,16.801177978515625,16.824346961519087,16.656840030128013,16.735428297461997,199326400
2014-03-13,16.614564895629883,16.89666587055166,16.56791258986894,16.827158951344817,257742800
2014-03-14,16.427967071533203,16.6220875781951,16.375052629251947,16.55633622097015,237199200
2014-03-17,16.492149353027344,16.593279548134795,16.46428336920681,16.522207494350948,199544800
2014-03-18,16.63805389404297,16.65590049902445,16.443933396946544,16.46584995756608,209647200
2014-03-19,16.633670806884766,16.789593244522123,16.56290976411776,16.664981372738826,224756000
2014-03-20,16.553516387939453,16.67781723639409,16.51124838079313,16.59077470486462,208398400
2014-03-21,16.68407440185547,16.711627692662944,16.47930920670425,16.654643313646805,374046400
2014-03-24,16.881959915161133,16.922975506600185,16.752649354895482,16.857851194978156,355700800
2014-03-25,17.063552856445312,17.087348884306586,16.894479160630738,16.95428275394523,282293200
2014-03-26,16.900428771972656,17.1891063133468,16.871624725843922,17.111457788437935,299768000
2014-03-27,16.82779312133789,16.954286148961803,16.754528897494012,16.907946506478968,222031600
2014-03-28,16.809001922607422,16.874126215692296,16.727283450649352,16.854714504432835,200564000
2014-03-31,16.805248260498047,16.932679328939017,16.779885449726187,16.883209474199735,168669200
2014-04-01,16.95897674560547,16.965865904979335,16.80618455459905,16.837180755403264,200760000
2014-04-02,16.98716163635254,17.016280050255563,16.915462516693196,16.981839257148835,180420800
2014-04-03,16.869436264038086,16.985595553184126,16.833430362426096,16.950842074379334,162344000
2014-04-04,16.651203155517578,16.907317733359395,16.612379725742684,16.90136997990478,275251200
2014-04-07,16.3897647857666,16.6223976731002,16.340296603865006,16.532224922782216,289850400
2014-04-08,16.388830184936523,16.472740840310053,16.24042059150307,16.443622428276363,243888400
2014-04-09,16.604236602783203,16.609558979950474,16.344364807283906,16.36377651841644,206169600
2014-04-10,16.390077590942383,16.664351411357863,16.38037089919339,16.615506937166685,239652000
2014-04-11,16.26890754699707,16.369725036402315,16.19157172219166,16.249806852364593,271717600
2014-04-14,16.33372688293457,16.348754285888834,16.193771547464575,16.340614372949993,205674000
2014-04-15,16.21724510192871,16.332464608930046,16.00966070467486,16.28957123544155,266490000
2014-04-16,16.250125885009766,16.315250192790135,16.09764634866078,16.2200677404374,214765600
2014-04-17,16.435789108276367,16.524084055744872,16.256070665374935,16.281119114603747,284334400
2014-04-21,16.630855560302734,16.661224723198217,16.40511011174506,16.448317862500442,182548800
2014-04-22,16.64744758605957,16.65151754162084,16.4846359865978,16.541306021078935,202563200
2014-04-23,16.429838180541992,16.629595344222544,16.420444177833563,16.5647837484627,394940000
2014-04-24,17.776798248291016,17.846619575760094,17.556376818836533,17.7905749011557,759911600
2014-04-25,17.907358169555664,17.908921607862418,17.65750567899777,17.67535061333966,390275200
2014-04-28,18.600873947143555,18.652848664416744,17.92645838981765,17.934287287487535,669485600
2014-04-29,18.545766830444336,18.66004833336011,18.457473521519592,18.589914320970085,337377600
2014-04-30,18.475622177124023,18.768056912230467,18.466542534086035,18.555462839329905,456640800
2014-05-01,18.519147872924805,18.623095592879583,18.358841142255383,18.53542769278292,244048000
2014-05-02,18.553592681884766,18.60431664317293,18.463734268973454,18.546079816941045,191514400
2014-05-05,18.815967559814453,18.817221654662458,18.472812094744352,18.47719641033298,287067200
2014-05-06,18.61088752746582,18.923984812189858,18.61088752746582,18.84226632890994,374564400
2014-05-07,18.545766830444336,18.701063930477982,18.401741536850885,18.637192032776955,282864400
2014-05-08,18.512710571289062,18.714843001770774,18.46264995570741,18.5208959493843,230297200
2014-05-09,18.435571670532227,18.45792508194556,18.27153455575568,18.404086216288604,291597600
2014-05-12,18.665096282958984,18.691227950443643,18.49413319876216,18.496968150913187,213208800
2014-05-13,18.694366455078125,18.718924258037195,18.598025210412413,18.63895376103389,159737200
2014-05-14,18.69784164428711,18.80898321546745,18.63077971679482,18.65250426367445,166404000
2014-05-15,18.538829803466797,18.783780609730336,18.514272004188403,18.723960803696222,230846000
2014-05-16,18.81243324279785,18.81306211079906,18.43115259142378,18.532847609373125,276256400
2014-05-19,19.035350799560547,19.12161839977211,18.80677066428406,18.82314309627431,317755200
2014-05-20,19.03913116455078,19.092339472587764,18.91382159723476,19.03283407462541,234836000
2014-05-21,19.089502334594727,19.10178039636199,18.955692984091204,19.011420116806967,196859600
2014-05-22,19.11972999572754,19.200961612665697,19.01992490661594,19.098636006191434,200760000
2014-05-23,19.33571434020996,19.354605607843265,19.0945417085549,19.119099515745322,232209600
2014-05-27,19.69779396057129,19.705034353739897,19.382946153035434,19.39081709600391,348866000
2014-05-28,19.64678382873535,19.830024921182673,19.639541755773436,19.710067473498444,315481600
2014-05-29,20.0047664642334,20.051679363060007,19.76516766117251,19.76768649710234,376474000
2014-05-30,19.92983627319336,20.28151995906213,19.800748436787327,20.08662962705341,564020800
2014-06-02,19.792879104614258,19.98745501829136,19.59924817498014,19.960063932774847,369350800
2014-06-03,20.07277488708496,20.110557428920227,19.780282188607604,19.786893713062266,292709200
2014-06-04,20.301986694335938,20.39864578259367,20.02775467967052,20.069629915540233,335482000
2014-06-05,20.38164520263672,20.445244990164078,20.232408328107237,20.345438185271377,303805600
2014-06-06,20.32559585571289,20.504745965135356,20.290964382765893,20.46192575295492,349938400
2014-06-09,20.650836944580078,20.690507777805536,20.221070985859484,20.430443800320027,301660000
2014-06-10,20.77204704284668,20.948362173091073,20.622179686578654,20.877836457286456,251108000
2014-06-11,20.686092376708984,20.884446463459934,20.600139219361168,20.74559776200148,182724000
2014-06-12,20.34008026123047,20.743400054844084,20.25412708311163,20.72576820254638,218996000
2014-06-13,20.117475509643555,20.37313223155047,20.02931796134926,20.320236693694667,218100000
2014-06-16,20.32024383544922,20.44146071713994,20.1549490048524,20.168173734697007,142244000
2014-06-17,20.293792724609375,20.430435341336924,20.232082938801376,20.344482185180706,118904000
2014-06-18,20.315832138061523,20.34007550894011,20.13290549651058,20.335666706162772,134056000
2014-06-19,20.24530601501465,20.342279496556507,20.13070068565326,20.340075095212676,142112000
2014-06-20,20.03593635559082,20.397380883921638,20.033731953909367,20.243104714070405,403592000
2014-06-23,20.01830291748047,20.192413644259144,19.9676117716221,20.126295050785735,174776000
2014-06-24,19.897096633911133,20.21887048484118,19.877262054204444,20.000681700734717,156144000
2014-06-25,19.914722442626953,19.98965529626646,19.75824352932145,19.88166313835879,147476000
2014-06-26,20.033729553222656,20.066788848619623,19.791297522754256,19.91692150009024,130516000
2014-06-27,20.27175521850586,20.27616234003923,20.005078125430767,20.01609845146271,256116000
2014-06-30,20.481130599975586,20.657445750407348,20.295999523875647,20.298203925659163,197929200
2014-07-01,20.61115837097168,20.732375227379023,20.525205211506695,20.61115837097168,152892000
2014-07-02,20.60234832763672,20.730175051444018,20.516393469185697,20.688301504621784,113860000
2014-07-03,20.723560333251953,20.738987781064687,20.540633679568334,20.644218692653414,91567200
2014-07-07,21.15113067626953,21.15553779938305,20.73899488430492,20.747810811998235,225872000
2014-07-08,21.014476776123047,21.334047704383618,20.699314650440147,21.21723797659254,260888000
2014-07-09,21.023296356201172,21.146715946392963,20.884449317235408,21.0343166830965,145744000
2014-07-10,20.946157455444336,21.058558391315444,20.61115904932886,20.664054596483307,158744000
2014-07-11,20.98582649230957,21.13348943227385,20.906484859783728,21.016681384795675,136072000
2014-07-14,21.256914138793945,21.353887642306358,21.080600665049307,21.126883014962246,171240000
2014-07-15,21.00787353515625,21.34507476225778,20.943959324308757,21.33405611440101,181911600
2014-07-16,20.88885498046875,21.400166837443585,20.880039055861257,21.371516343568494,213585200
2014-07-17,20.516389846801758,20.99905120270354,20.401786191544804,20.943952935827653,229192000
2014-07-18,20.811716079711914,20.880037388130923,20.500961067614703,20.63319824469938,199952000
2014-07-21,20.703733444213867,20.937349649603377,20.65524668125386,20.93514524725074,156316000
2014-07-22,20.87563133239746,20.913097749799803,20.743395830029083,20.86681540804415,220788000
2014-07-23,21.420001983642578,21.57207205124963,20.97480706198214,21.029905326838538,371672000
2014-07-24,21.38474464416504,21.448658852174383,21.250304703432644,21.386949046224974,182916000
2014-07-25,21.525793075561523,21.56325949796906,21.298788457901203,21.345070805839786,173876000
2014-07-28,21.823320388793945,21.87180713175594,21.499343998164086,21.558849385412042,221272000
2014-07-29,21.682273864746094,21.915891708064493,21.653623365366503,21.891648331102527,172572000
2014-07-30,21.631572723388672,21.75278786135528,21.525783346296894,21.695486893501293,132040000
2014-07-31,21.069583892822266,21.47731086640207,21.010078484739985,21.413398335355488,227372000
2014-08-01,21.186389923095703,21.29438376205593,20.895471073288718,20.915307328360086,194044000
2014-08-04,21.067373275756836,21.285563631113817,20.974808587616995,21.239281287043898,159832000
2014-08-05,20.963794708251953,21.08721432049438,20.796295462018584,21.01668858757498,223732000
2014-08-06,20.92852783203125,21.043133181587887,20.87342955898521,20.88224548444848,154232000
2014-08-07,20.92630958557129,21.251897433661387,20.842142570973277,21.02597909358245,186844000
2014-08-08,20.98390007019043,21.00161962334788,20.660525829300145,20.87758613090492,167460000
2014-08-11,21.260761260986328,21.280696180286014,21.00604818216971,21.10128866590707,146340000
2014-08-12,21.256330490112305,21.457884894301525,21.176594199053216,21.271834675049934,135180000
2014-08-13,21.53761863708496,21.53761863708496,21.271832158221457,21.296196115930687,127664000
2014-08-14,21.595211029052734,21.61071521553169,21.440169164263164,21.557558246150922,112464000
2014-08-15,21.70153045654297,21.748043024121962,21.453461739625112,21.683810900371004,195804000
2014-08-18,21.9628849029541,22.009397463983394,21.701527400625473,21.81448575319819,190288000
2014-08-19,22.266326904296875,22.299550648969305,21.998324959644346,22.018259882379745,277596000
2014-08-20,22.27518081665039,22.39035451937987,22.137856830085386,22.246387813425372,210796000
2014-08-21,22.277400970458984,22.357137277880046,22.173300697446503,22.275185603633464,133912000
2014-08-22,22.441301345825195,22.474525086989043,22.19101898340625,22.21316758090559,176736000
2014-08-25,22.49003028869629,22.62956798008308,22.43244258073661,22.5454026298572,161080000
2014-08-26,22.346054077148438,22.481162677688367,22.339409668897154,22.463443129132173,132608000
2014-08-27,22.620710372924805,22.718166243463344,22.303980483504457,22.37485701939706,209476000
2014-08-28,22.647281646728516,22.764670709096816,22.494453484112793,22.501097892951858,273840000
2014-08-29,22.70265769958496,22.791253774915113,22.636210220629952,22.78239399839914,178380000
2014-09-02,22.879858016967773,22.977312213769554,22.751393746376575,22.826699338897505,214256000
2014-09-03,21.914155960083008,22.857699336961186,21.83441966206097,22.835550740806077,501684000
2014-09-04,21.732532501220703,22.168865038439286,21.65944062068559,21.894218757136017,342872000
2014-09-05,21.920793533325195,22.013818622061873,21.774609802599812,21.883140762621643,233828000
2014-09-08,21.785686492919922,21.99610064049219,21.717025354416602,21.993886964290198,185426800
2014-09-09,21.703737258911133,22.831118738257178,21.293982368748445,21.94516148824949,759385200
2014-09-10,22.370426177978516,22.394790143655765,21.652801098490748,21.70817344051545,403478400
2014-09-11,22.465665817260742,22.467881184009595,22.064770617033183,22.239747413939114,249412400
2014-09-12,22.51660919189453,22.633998282546873,22.388144957289068,22.41693796580558,250504400
2014-09-15,22.50996208190918,22.824478243874797,22.46788025440033,22.771319583079976,245266000
2014-09-16,22.339418411254883,22.428014498878067,21.903084073820292,22.104640215408786,267632400
2014-09-17,22.498891830444336,22.547619764859984,22.279616125573906,22.43022897293597,243706000
2014-09-18,22.54540252685547,22.669436029743732,22.49445922969508,22.576410902577535,149197600
2014-09-19,22.361562728881836,22.669432764802938,22.25967783906466,22.656143945644455,283609600
2014-09-22,22.383712768554688,22.62292166782094,22.2773988287672,22.547616101290604,211153600
2014-09-23,22.733667373657227,22.800114856415416,22.268540063838948,22.281828884458715,253608800
2014-09-24,22.536535263061523,22.78017314415581,22.41471547759979,22.627346683101937,240687200
2014-09-25,21.677167892456055,22.306196968809743,21.643944144940473,22.2618997653423,400368000
2014-09-26,22.315052032470703,22.315052032470703,21.794552397470813,21.823345404657914,249482000
2014-09-29,22.173301696777344,22.246393596845795,21.84549667484691,21.849927408697642,199065200
2014-09-30,22.315052032470703,22.490028821906854,22.266324105054352,22.328340852737114,221056400
2014-10-01,21.967313766479492,22.301763157612413,21.86099813511955,22.2796128707831,205965200
2014-10-02,22.126785278320312,22.197661799124663,21.7148149730733,21.987245913421763,191031200
2014-10-03,22.064767837524414,22.195445732140243,21.936303619548877,22.024899690215783,173878400
2014-10-06,22.064767837524414,22.29290157885679,22.020468957276215,22.13785803273233,148204800
2014-10-07,21.872066497802734,22.17550742109807,21.867637455707733,22.022679276469376,168376800
2014-10-08,22.326128005981445,22.394789166350183,21.774618286805815,21.874289511998498,229618800
2014-10-09,22.374853134155273,22.676078781850507,22.28404338041915,22.490028541125014,309506000
2014-10-10,22.310617446899414,22.598552516734507,22.215376982379304,22.301757672312753,265326400
2014-10-13,22.106855392456055,22.543189759496585,22.106855392456055,22.443520210301408,214333600
2014-10-14,21.872066497802734,22.26410178163095,21.832198359631295,22.235308783440672,254754400
2014-10-15,21.604074478149414,21.960672517614515,21.081359402529635,21.699314979804626,403734400
2014-10-16,21.320566177368164,21.643940438832885,21.13230056012339,21.163308935207013,288618000
2014-10-17,21.632863998413086,21.92744523388192,21.442383025841483,21.595211215186737,272718800
2014-10-20,22.09577178955078,22.140068971109894,21.754678084092316,21.77682667487187,310069200
2014-10-21,22.696008682250977,22.81782678249936,22.430220510216866,22.81782678249936,378495600
2014-10-22,22.811187744140625,23.05925642514041,22.72480703259679,22.777964003586156,273052400
2014-10-23,23.218732833862305,23.2674607693522,22.952944555689207,23.052615793690336,284298800
2014-10-24,23.30510711669922,23.36490849110344,23.152278941245893,23.29624734089314,188215600
2014-10-27,23.280742645263672,23.36269430230104,23.189931212614475,23.223154948701485,136750800
2014-10-28,23.641773223876953,23.641773223876953,23.333903156338287,23.34497829999408,192243600
2014-10-29,23.774662017822266,23.781308116660963,23.55760343764672,23.621835541119296,210751600
2014-10-30,23.694929122924805,23.776879093035905,23.455720242419464,23.69049839004722,162619200
2014-10-31,23.920848846435547,23.929708622861924,23.74587206413115,23.923064212999535,178557200
2014-11-03,24.230934143066406,24.430274887107185,23.923064095537143,23.969576654175064,209130400
2014-11-04,24.053743362426758,24.250868751120215,23.858833340412342,24.222075743611274,166297600
2014-11-05,24.111330032348633,24.20878588408759,23.94964206831169,24.164487001556438,149743600
2014-11-06,24.18029022216797,24.20031158473652,23.98008677942515,24.158045583769557,139874000
2014-11-07,24.24924659729004,24.31820547349943,24.146919920697876,24.191409189770354,134766000
2014-11-10,24.209209442138672,24.320434329737775,24.17361666347155,24.251473745359505,108782000
2014-11-11,24.40274429321289,24.413867462947362,24.113560548848287,24.180294475782848,109769200
2014-11-12,24.74753761291504,24.78757864053458,24.32933264445537,24.331555920265213,187769600
2014-11-13,25.096782684326172,25.23692542677894,24.825393696616366,24.86988466838021,238091600
2014-11-14,25.399311065673828,25.40153603825011,24.738635074533107,25.170188107864202,176254400
2014-11-17,25.35704803466797,26.08890795933285,25.203558852110366,25.41933369682549,186986800
2014-11-18,25.686269760131836,25.735208970686944,25.334798790833048,25.34592195583437,176896000
2014-11-19,25.508317947387695,25.74633916352979,25.31478770917144,25.67960524237694,167476800
2014-11-20,25.873132705688477,25.995480760416054,25.548356238870007,25.5617043793948,173582000
2014-11-21,25.90872573852539,26.153420153225316,25.810847293782576,26.14007370972661,228717200
2014-11-24,26.389209747314453,26.420352572430062,25.942087030801744,25.99324951613881,189803200
2014-11-25,26.16009521484375,26.638362607350803,26.126727406593076,26.487096680817345,275361600
2014-11-26,26.471521377563477,26.493766014079615,26.211255566295023,26.23572517560987,163073200
2014-11-28,26.45595359802246,26.5605052708891,26.26019839375883,26.53158571200254,99257600
2014-12-01,25.597291946411133,26.527131943208182,24.751982241265864,26.42925351286422,335256000
2014-12-02,25.499418258666992,25.74856262899105,25.08121327359603,25.248050612444786,237395600
2014-12-03,25.78860092163086,25.88202941415423,25.60619218506557,25.748559896669846,172253600
2014-12-04,25.690723419189453,26.07111232159531,25.64623414412658,25.7530090831403,168178000
2014-12-05,25.58171844482422,25.82196455579757,25.5016364078331,25.801943197971433,153275600
2014-12-08,25.003355026245117,25.50386701953098,24.829844473451153,25.381518964531594,230659600
2014-12-09,25.38596534729004,25.426006369019078,24.3248791200489,24.51173778717004,240832000
2014-12-10,24.903244018554688,25.548348508254072,24.812040521210623,25.450471791245388,178261200
2014-12-11,24.8298397064209,25.31478019025475,24.76755235582512,24.97220739918343,165606800
2014-12-12,24.409404754638672,24.88544694618671,24.376036962357816,24.57179207476566,224112400
2014-12-15,24.07573890686035,24.825393531661792,23.657532260844235,24.625188402947376,268872400
2014-12-16,23.746517181396484,24.505071846978733,23.637517249866267,23.661986864701653,243162800
2014-12-17,24.338232040405273,24.433883819662668,23.762086208840998,23.828821823886408,213647200
2014-12-18,25.05896759033203,25.05896759033203,24.616293011569823,24.885457036704487,236024800
2014-12-19,24.865436553955078,25.19021303454412,24.83874366608789,24.97221319689532,353719200
2014-12-22,25.123477935791016,25.245824292793255,24.907701384177532,24.9499673841884,180670000
2014-12-23,25.034500122070312,25.210235663702747,25.016703731160312,25.187991023643875,104113600
2014-12-24,24.916595458984375,25.07230959566175,24.916595458984375,25.04339174089504,57918400
2014-12-26,25.35704803466797,25.474946137631417,24.916598453892924,24.936618117947695,134884000
2014-12-29,25.339252471923828,25.530557700331972,25.29253652975544,25.3125578902786,110395600
2014-12-30,25.030044555664062,25.34147453803339,24.938841042753804,25.279188880990894,119526000
2014-12-31,24.553998947143555,25.16573566380264,24.51618290288586,25.09677679519665,165613600
2015-01-02,24.32042694091797,24.789795959759157,23.879975773090422,24.77867279551575,212818400
2015-01-05,23.635292053222656,24.169171930797507,23.448435029507998,24.08908986430341,257142000
2015-01-06,23.637508392333984,23.89777416479279,23.27491425227713,23.699794044154206,263188400
2015-01-07,23.968961715698242,24.069063429151587,23.735388788097783,23.846613668449052,160423600
2015-01-08,24.889902114868164,24.94773952442875,24.18028687717126,24.298186668971617,237458000
2015-01-09,24.916595458984375,25.192432657022927,24.516185254447116,25.0634114025435,214798000
2015-01-12,24.302637100219727,25.054516703419324,24.202535383704063,25.04784348193922,198603200
2015-01-13,24.51840591430664,25.092326540806972,24.226997353858184,24.78756984445063,268367600
2015-01-14,24.424985885620117,24.578475075748763,24.13580050030205,24.25592358202692,195826400
2015-01-15,23.76207733154297,24.482813897849624,23.726486261397195,24.46946745868953,240056000
2015-01-16,23.577451705932617,23.931147738638376,23.40171617608169,23.80879968078104,314053200
2015-01-20,24.18474006652832,24.240352510869247,23.690901289235732,23.988983176267695,199599600
2015-01-21,24.369369506835938,24.705267389677548,24.08463241623283,24.235898306145774,194303600
2015-01-22,25.003355026245117,25.018926442594392,24.40718956191167,24.52731264395913,215185600
2015-01-23,25.132373809814453,25.30365937266498,24.809820650066545,24.981107910074,185859200
2015-01-26,25.159067153930664,25.439354322694612,25.09233324518674,25.301434862506042,222460000
2015-01-27,24.27817153930664,25.02115476922413,24.25370192502701,25.00780662688058,382274800
2015-01-28,25.650678634643555,26.275763549784088,25.650678634643555,26.166761956683068,585908400
2015-01-29,26.449281692504883,26.513792338488326,25.706298474244946,25.87536079829958,337745600
2015-01-30,26.062213897705078,26.693970382113093,25.99325332015124,26.33805111644964,334982000
2015-02-02,26.389209747314453,26.509332800113246,25.82196397800295,26.260190199188354,250956400
2015-02-03,26.393661499023438,26.491538228734484,26.162313570071944,26.360293699213326,207662800
2015-02-04,26.596094131469727,26.807422432641452,26.31803191715725,26.360297916823008,280598800
2015-02-05,26.785919189453125,26.850684413148844,26.631822563975213,26.803784106725747,168984800
2015-02-06,26.560367584228516,26.855160126191326,26.45316952176231,26.803793997459408,174826400
2015-02-09,26.736793518066406,26.76359175260287,26.44870056981302,26.475500508204682,155559200
2015-02-10,27.250442504882812,27.27947619347403,26.83505459157774,26.83728664158094,248034000
2015-02-11,27.889158248901367,27.898091559982237,27.3576390185011,27.417936738478385,294247200
2015-02-12,28.242015838623047,28.46981100726813,28.043254356409005,28.152684433347616,297898000
2015-02-13,28.380475997924805,28.425140842963064,28.061117414722858,28.425140842963064,217088800
2015-02-17,28.547977447509766,28.782472190621913,28.344748442965244,28.47204515109199,252609600
2015-02-18,28.746740341186523,28.76013945726517,28.463113222584848,28.50331227467583,179566800
2015-02-19,28.686437606811523,28.815968060168334,28.659639377741044,28.693137164079143,149449600
2015-02-20,28.920930862426758,28.920930862426758,28.597106449370063,28.724401438686076,195793600
2015-02-23,29.70257568359375,29.70257568359375,28.956662194803357,29.03706028033048,283896400
2015-02-24,29.51721954345703,29.836579903132932,29.293891859774032,29.689182814051748,276912400
2015-02-25,28.762365341186523,29.38991887391649,28.61943578747261,29.380983859972854,298846800
2015-02-26,29.126399993896484,29.22689678345752,28.275521950457023,28.762374730322254,365150000
2015-02-27,28.688676834106445,29.15989840086983,28.63954446921471,29.03259998063847,248059200
2015-03-02,28.829362869262695,29.095123293554686,28.652935541380593,28.865096107826652,192386800
2015-03-03,28.88966941833496,28.925402665724054,28.60604230471284,28.80033970757226,151265200
2015-03-04,28.706539154052734,28.934334347098382,28.65741019840567,28.831605520231744,126665200
2015-03-05,28.230852127075195,28.75343806710463,28.085688798004263,28.715472771397522,226068400
2015-03-06,28.273286819458008,28.891903806205928,28.197356218394752,28.675275661982294,291368400
2015-03-09,28.393882751464844,28.936570817459412,27.929360741103665,28.57701139156905,354114000
2015-03-10,27.80653190612793,28.41174975782724,27.647969446430036,28.2308548693003,275426400
2015-03-11,27.299577713012695,27.864596524336754,27.270545725249434,27.860130720009767,275756000
2015-03-12,27.793128967285156,27.893627445138293,27.163344980721053,27.315207870580377,193450800
2015-03-13,27.601072311401367,28.00529664636366,27.37551253922464,27.781968924628472,207309200
2015-03-16,27.9047908782959,27.9047908782959,27.440270633053817,27.665830346457884,143497200
2015-03-17,28.371551513671875,28.434082997718928,28.06112614368463,28.116958069277374,204092400
2015-03-18,28.690908432006836,28.845005082401027,28.22192062663696,28.36261645709141,261083600
2015-03-19,28.474279403686523,28.86510284648222,28.451946976297766,28.75343900568345,183238000
2015-03-20,28.116952896118164,28.6752703454672,27.95169090384917,28.641772559358838,274780400
2015-03-23,28.409515380859375,28.552444966857443,28.25541872876409,28.38941670651046,150838800
2015-03-24,28.293386459350586,28.594876805473984,28.26435276829262,28.41398362011301,131369200
2015-03-25,27.554174423217773,28.32242235154375,27.554174423217773,28.259890860420537,206620800
2015-03-26,27.746234893798828,27.889164495395768,27.37997757672476,27.41571082905162,190291600
2015-03-27,27.5251407623291,27.848965266226173,27.449210157386986,27.81993327678158,158184800
2015-03-30,28.221914291381836,28.22861384792027,27.692627174735108,27.70379423820227,188398800
2015-03-31,27.788667678833008,28.248722227049445,27.773034806918524,28.15939080017158,168362400
2015-04-01,27.74846839904785,27.94276412315744,27.491641187782598,27.875765127573377,162485600
2015-04-02,27.9874267578125,28.041024927702686,27.735067075051738,27.92266152159494,128880400
2015-04-06,28.44077491760254,28.4765081582352,27.766326187280637,27.79759192090687,148776000
2015-04-07,28.141517639160156,28.61273741287234,28.134818082280347,28.505541095085928,140049200
2015-04-08,28.049964904785156,28.22862778534364,27.909269036447814,28.105796841977742,149316800
2015-04-09,28.26435089111328,28.26881839891246,27.840029658360844,28.105788441342266,129936000
2015-04-10,28.384944915771484,28.409511094394738,27.974022843991282,28.128117768981454,160752000
2015-04-13,28.329120635986328,28.713246286719556,28.275522460843323,28.668578017032395,145460400
2015-04-14,28.206283569335938,28.427377471187047,28.11918592000505,28.36261224663373,102098400
2015-04-15,28.313486099243164,28.391650455034295,28.14152451650268,28.230855939059044,115881600
2015-04-16,28.1772518157959,28.384946617793247,28.163852700781522,28.201817995892192,113476000
2015-04-17,27.860130310058594,28.170555673798134,27.795365073211876,28.03879314990162,207828000
2015-04-20,28.496610641479492,28.612740281366165,27.9539243296978,28.043255739378658,188217200
